metric,method,band,window,n_subjects,mean,std,median,min,max,sem,ci95_lower,ci95_upper
modularity,aec,delta,T1,24,0.3686167164465977,0.05653106064702032,0.3843140754989329,0.20739581181866115,0.4483349737932314,0.011539354433627505,0.34474574307815137,0.39248768981504406
modularity,aec,delta,T2,24,0.37388637775570754,0.04682940513101557,0.3802848023220294,0.23907713980368284,0.4610573630796299,0.009559012294088383,0.3541120542254524,0.3936607012859627
modularity,aec,theta,Baseline,24,0.39621202479204753,0.0477776739461421,0.3836129528948026,0.3049303359707889,0.49184340053415115,0.009752576855426182,0.37603728245887347,0.4163867671252216
modularity,aec,theta,T0,24,0.39555144883312265,0.046909036849871265,0.40033619526861586,0.25814139177790096,0.5221867731338744,0.00957526705063315,0.37574349977703564,0.41535939788920967
modularity,aec,theta,T1,24,0.40525589180020966,0.04039688203455325,0.4005221668842338,0.2832221776962432,0.5117578599460975,0.008245979015338353,0.3881977845547742,0.4223139990456451
modularity,aec,theta,T2,24,0.4043065940036809,0.04170331867956532,0.40305452477975534,0.3023235193017774,0.5133615882313114,0.008512654278801114,0.3866968269449727,0.4219163610623891
modularity,coherence,alpha1,Baseline,24,0.39581746849697685,0.05710125021750989,0.4029917345326152,0.248034422785367,0.47652510262354025,0.01165574389232385,0.3717057251890258,0.4199292118049279
modularity,coherence,alpha1,T0,24,0.39464172265277964,0.049564193712644276,0.4001339332718965,0.27157331987168315,0.4541695467380887,0.010117248675703388,0.3737125991832838,0.41557084612227546
modularity,coherence,alpha1,T1,24,0.3987569734175411,0.03997983665875943,0.4068369459946828,0.3219418709303777,0.4602140227092633,0.00816084998448151,0.3818749689896553,0.41563897784542697
modularity,coherence,alpha1,T2,24,0.39839354477212935,0.042596552149508485,0.4015312054562032,0.3002504995229196,0.47258608439332245,0.008694984797345815,0.380406598298622,0.4163804912456367
modularity,coherence,alpha2,Baseline,24,0.4025281994329948,0.05752457238965903,0.4014817876055876,0.25907679882964296,0.5064877965503695,0.011742154168871519,0.37823770284884495,0.4268186960171446
modularity,coherence,alpha2,T0,24,0.40554953826828316,0.05870282868817387,0.41202473602548545,0.27853966524156193,0.5218691368916375,0.01198266472867,0.38076150768422007,0.43033756885234625
modularity,coherence,alpha2,T1,24,0.4085918980728283,0.04134939974385929,0.41834912342116126,0.3362824422170461,0.48513260086261617,0.008440410878568725,0.39113157787381336,0.42605221827184325
modularity,coherence,alpha2,T2,24,0.41226525182051454,0.040808194672445564,0.4117003589274949,0.34349157373579103,0.48450999738725237,0.008329937855971213,0.39503346248044197,0.4294970411605871
modularity,coherence,beta1,Baseline,24,0.41718798632768567,0.049396436569984645,0.40930782305606517,0.31430804243491256,0.5470026410763077,0.010083005392351439,0.3963297004869016,0.43804627216846975
modularity,coherence,beta1,T0,24,0.4206774401934475,0.0693144653740665,0.42139841764294383,0.26023378118591656,0.5836234561238135,0.014148755996689641,0.3914085084229333,0.4499463719639617
modularity,coherence,beta1,T1,24,0.4279026602826901,0.053087288913286186,0.41745031860182297,0.34393221118153855,0.5591567329562219,0.010836397472105137,0.40548586418249405,0.4503194563828861
modularity,coherence,beta1,T2,24,0.42899033095245415,0.05007626559489332,0.42769145220275273,0.34294824377371635,0.5480605518519522,0.010221774910964779,0.40784497849089635,0.45013568341401194
modularity,coherence,beta2,Baseline,24,0.4229029860594114,0.05124592226973494,0.42111513996813227,0.3008931395776827,0.5891223315396747,0.010460530079931649,0.4012637309005434,0.4445422412182794
modularity,coherence,beta2,T0,24,0.4395237289797383,0.056568042570322184,0.4412293518716913,0.30903592998317697,0.6114806102369523,0.011546903337110531,0.4156371395146515,0.4634103184448251
modularity,coherence,beta2,T1,24,0.4500294907261447,0.05149326644284399,0.4365434174455421,0.3817398695211442,0.6001322006946568,0.010511018997845633,0.4282857912829921,0.47177319016929725
modularity,coherence,beta2,T2,24,0.43973095594227374,0.04660371484595754,0.43441026228038115,0.38888227415482424,0.5892856767309932,0.00951294345756376,0.42005193306129834,0.45940997882324913
modularity,coherence,delta,Baseline,24,0.3861480530040117,0.051733090272946515,0.3909693099951715,0.2631639753857715,0.5033338513460371,0.010559972832171558,0.36430308483892165,0.4079930211691018
modularity,coherence,delta,T0,24,0.3893086465778101,0.05436736285835015,0.39140319361941683,0.2617594384148449,0.47284623490066346,0.011097691471974987,0.3663513226562265,0.41226597049939373
modularity,coherence,delta,T1,24,0.38735966754812917,0.05682457320742498,0.4011644150993479,0.23458990429782647,0.47530270109507994,0.011599267434134943,0.3633647546952201,0.41135458040103823
modularity,coherence,delta,T2,24,0.3896011713459979,0.05417929079831973,0.4002313796402741,0.2525127424212181,0.4748073581271723,0.011059301423479268,0.36672326329039934,0.4124790794015965
modularity,coherence,theta,Baseline,24,0.40261675249172457,0.040765433848860166,0.3977024321149104,0.3098742802804493,0.47842199801298657,0.00832120933940743,0.38540301946386935,0.4198304855195798
modularity,coherence,theta,T0,24,0.399873504212968,0.04494789515137581,0.4003990398005392,0.2936728911736842,0.5016374369308465,0.009174950677749066,0.380893672668223,0.41885333575771305
modularity,coherence,theta,T1,24,0.39687022888731055,0.03349095874848189,0.3972531566742946,0.34658837568810924,0.47245213220595006,0.006836313327531745,0.38272823729510286,0.41101222047951824
modularity,coherence,theta,T2,24,0.40894156775353746,0.034860793930397115,0.40484225313351685,0.3565797280781888,0.4999186049557976,0.007115929763148818,0.3942211454937922,0.4236619900132827
modularity,wpli,alpha1,Baseline,24,0.2729763815541323,0.046327109128167565,0.2678200829516504,0.18469562594215125,0.3501075375806635,0.009456481551853618,0.25341415902410297,0.2925386040841616
modularity,wpli,alpha1,T0,24,0.2690297530780064,0.044720112758010806,0.2756799044897761,0.15706549414752558,0.3366306444940748,0.009128454791404552,0.25014610560240114,0.2879134005536117
modularity,wpli,alpha1,T1,24,0.27068593900594806,0.044650331796867386,0.28193669162227697,0.1745710088967745,0.3349352006957823,0.009114210812357689,0.2518317574460007,0.2895401205658954
modularity,wpli,alpha1,T2,24,0.2677200429612245,0.04490467355581746,0.26587292623536485,0.19444050221130582,0.3604264161726702,0.009166128106500158,0.24875846229563697,0.286681623626812
modularity,wpli,alpha2,Baseline,24,0.26458127914142193,0.04788667807154559,0.26383267236248253,0.1880806087814667,0.3835790736404649,0.009774827229350923,0.2443605084028938,0.28480204987995006
modularity,wpli,alpha2,T0,24,0.26479150242417054,0.04573826309286109,0.2633955338741657,0.16613242415276902,0.34928914536384653,0.00933628385822347,0.24547792776782404,0.284105077080517
modularity,wpli,alpha2,T1,24,0.27719397123867856,0.0453961217290518,0.2711238742114309,0.2057799845156801,0.3684194105968018,0.009266444544787414,0.258024870209578,0.29636307226777914
modularity,wpli,alpha2,T2,24,0.2729563196518792,0.05108224668087156,0.28529281483284075,0.16932749610865572,0.3727789399554908,0.010427119940259579,0.251386178632709,0.29452646067104943
modularity,wpli,beta1,Baseline,24,0.28562236368195654,0.049785172281385646,0.28606548629604134,0.19993478880012389,0.387297471854014,0.010162355737162296,0.26459992914649005,0.306644798217423
modularity,wpli,beta1,T0,24,0.29169386054636065,0.05064314215981848,0.29376326793097257,0.19676455717429497,0.39335735254728665,0.010337488105232141,0.27030913710485577,0.31307858398786553
modularity,wpli,beta1,T1,24,0.3057290138081738,0.04455194602296243,0.31101926419001247,0.21067153864264915,0.3908113086453326,0.009094127900356358,0.2869163769169774,0.3245416506993702
modularity,wpli,beta1,T2,24,0.2883477082494121,0.0543351025298519,0.28835102103384436,0.1510026775478175,0.41202455726274734,0.011091106359995379,0.26540400666984054,0.3112914098289836
modularity,wpli,beta2,Baseline,24,0.2867082073161891,0.048187303725058146,0.29832967034118935,0.2130279204304779,0.3872120209182654,0.009836192183908963,0.2663604934974015,0.30705592113497676
modularity,wpli,beta2,T0,24,0.3080038361253952,0.05485065415693894,0.3102730125433887,0.19148827220465175,0.39009358816356315,0.011196342895197452,0.2848424361863838,0.3311652360644067
modularity,wpli,beta2,T1,24,0.30529120455993103,0.05572801526174958,0.3138587332526346,0.17942847536777884,0.38537162614472603,0.011375433480776668,0.28175932751810673,0.32882308160175533
modularity,wpli,beta2,T2,24,0.292967837061608,0.05716519962844172,0.29154798019859507,0.13500258010895716,0.41465711922099713,0.011668797511168396,0.26882909028569063,0.3171065838375254
modularity,wpli,delta,Baseline,24,0.23421865353880422,0.04829318979700596,0.2385935708241987,0.12818994280504523,0.3299521031304369,0.00985780608783728,0.21382622795316442,0.25461107912444403
modularity,wpli,delta,T0,24,0.24443848402402232,0.04668202080220661,0.2466595827099557,0.09707698248477352,0.3221902823103465,0.00952892759394967,0.22472639543766626,0.2641505726103784
modularity,wpli,delta,T1,24,0.24062413123307902,0.04706058428084843,0.242435121349808,0.12198571582472982,0.3408710360842665,0.009606201540443459,0.22075218930922147,0.26049607315693657
modularity,wpli,delta,T2,24,0.2354932576557358,0.05379191283436884,0.23472461007394863,0.12721357219605614,0.33087966974974203,0.010980228227706107,0.21277892496835352,0.25820759034311813
modularity,wpli,theta,Baseline,24,0.2586774316089911,0.04039301774763791,0.26344099035877144,0.1291090798649873,0.3290455799025573,0.00824519022107483,0.24162095610881193,0.27573390710917023
modularity,wpli,theta,T0,24,0.25628428963459166,0.052289699328058145,0.26317833443648186,0.14462650078443307,0.33314403873077814,0.010673590179774574,0.23420428607870697,0.27836429319047634
modularity,wpli,theta,T1,24,0.2540532822666604,0.04749150959703218,0.2538368536113206,0.13932783130711981,0.3215634866785101,0.009694163802268266,0.2339993765404493,0.27410718799287154
modularity,wpli,theta,T2,24,0.253404908568882,0.05841879677723526,0.2571246267415803,0.14265995324182204,0.3648666292250695,0.011924686957631063,0.22873681414211372,0.27807300299565024
small_worldness,aec,alpha1,Baseline,24,1.8492733156386605,0.34217875583857976,1.7575925438561728,1.4203457993852486,2.605943604315866,0.06984694605207589,1.704783899123505,1.993762732153816
small_worldness,aec,alpha1,T0,24,1.772128187359282,0.24133282129123984,1.7752164232524854,1.2630416432523175,2.1986108684322225,0.04926185586248482,1.6702222743259865,1.8740341003925776
small_worldness,aec,alpha1,T1,24,1.8331881010453512,0.37310659999998697,1.8098727338598675,1.1859371887827883,2.7924772170373626,0.07616006580538952,1.6756390013070166,1.9907372007836859
small_worldness,aec,alpha1,T2,24,1.8246415920540524,0.3598912949789297,1.7580826337992654,1.136952834695733,2.5067219023729295,0.07346250296398696,1.6726728262171688,1.976610357890936
small_worldness,aec,alpha2,Baseline,24,1.7202600698192425,0.25960940125197596,1.6758809013549327,1.2788631275436302,2.1652517520210175,0.05299254712473313,1.6106366339141733,1.8298835057243117
small_worldness,aec,alpha2,T0,24,1.8397164766303893,0.3262504387210607,1.8160091857444705,1.3169037363832365,2.6508605458468795,0.06659559193547916,1.7019529985526989,1.9774799547080797
small_worldness,aec,alpha2,T1,24,1.8207778793270712,0.30367622217468054,1.7688472176998018,1.3827042893209813,2.6019930682753007,0.061987649278668795,1.6925466568947662,1.9490091017593763
small_worldness,aec,alpha2,T2,24,1.8312476023650233,0.3718832847233727,1.766575249683735,1.3472407425411261,2.6313733946873055,0.07591035762020147,1.674215063364362,1.9882801413656845
small_worldness,aec,beta1,Baseline,24,1.9276519304364463,0.35953185869723414,1.8727553822477883,1.4181439004723464,2.6800196142893866,0.0733891333402205,1.7758349412301409,2.0794689196427516
small_worldness,aec,beta1,T0,24,1.9889004734631313,0.44915296412856087,1.9027834161851056,1.276758829899423,2.9242600794235787,0.0916829648811309,1.7992398104159975,2.178561136510265
small_worldness,aec,beta1,T1,24,2.031677830610065,0.5647956824567968,1.8149566656757052,1.3833694149253584,3.554890014706449,0.11528843591217906,1.793185530267027,2.270170130953103
small_worldness,aec,beta1,T2,24,1.9090927503060975,0.377203068072723,1.858563816161888,1.3735603397784444,2.8343748136105313,0.07699625384920666,1.7498138638071792,2.068371636805016
small_worldness,aec,beta2,Baseline,24,1.8607532446048574,0.31883614512600295,1.827460319326,1.478915849701104,2.565307153669044,0.06508215559288942,1.72612054813515,1.9953859410745647
small_worldness,aec,beta2,T0,24,1.993538582843818,0.4848830211438277,1.9161480122177081,1.2999275250811448,3.057998315356381,0.0989763322284604,1.7887904399280492,2.1982867257595866
small_worldness,aec,beta2,T1,24,2.0135367384653917,0.3893298104452606,1.9252654430027447,1.3281753915495818,2.7573314103713624,0.07947161477044874,1.849137177758212,2.1779362991725715
small_worldness,aec,beta2,T2,24,1.9699376125528838,0.39428308680728646,1.9338426192925735,1.3462634512688603,2.8859681425988652,0.08048269807394481,1.8034464666751593,2.136428758430608
small_worldness,aec,delta,Baseline,24,1.704565208767075,0.1843278836740089,1.6795140956474701,1.4216550098680911,2.2226285374593875,0.03762577169736797,1.6267303697974251,1.782400047736725
small_worldness,aec,delta,T0,24,1.7362708278245031,0.305439049654599,1.699827968276728,1.2188192406860165,2.4267044902775603,0.06234748493119851,1.6072952286310924,1.8652464270179139
small_worldness,aec,delta,T1,24,1.7166661629993722,0.3296673432394934,1.682693367632122,1.2343925318670317,2.554729242525856,0.06729306464964338,1.5774598526834664,1.855872473315278
small_worldness,aec,delta,T2,24,1.6905721934817812,0.25733670479841136,1.6256324363848922,1.3632331198326402,2.333372925159838,0.05252863490377761,1.581908433123158,1.7992359538404044
small_worldness,aec,theta,Baseline,24,1.7749545081285871,0.29553951635419545,1.7753834052301025,1.370827553028604,2.3757422326150777,0.06032675115805859,1.650159115233613,1.8997499010235612
small_worldness,aec,theta,T0,24,1.8421944477042969,0.35831377874159964,1.7712760802585548,1.3557134625931915,2.717245779238962,0.07314049381045247,1.690891808553497,1.9934970868550967
small_worldness,aec,theta,T1,24,1.7367728243156917,0.21802574450509357,1.710118098486543,1.446144340151655,2.317979782631844,0.044504318735657716,1.6447086266666584,1.828837021964725
small_worldness,aec,theta,T2,24,1.7892054214235886,0.3180997525648028,1.6606162911965923,1.4453175354811971,2.594902369276674,0.06493184009077928,1.6548836762612853,1.923527166585892
small_worldness,coherence,alpha1,Baseline,24,1.8327389312818674,0.34159911841913476,1.7703927814800786,1.1790066527894887,2.6293999263689516,0.06972862805928724,1.6884942741829436,1.9769835883807911
small_worldness,coherence,alpha1,T0,24,1.838490859721983,0.3388874050895209,1.8490161216751821,1.2254918828281807,2.644278932414819,0.06917510189376579,1.6953912587379312,1.9815904607060346
small_worldness,coherence,alpha1,T1,24,1.796163087451551,0.2925962973115335,1.7714778732045964,1.272361151626411,2.6432605430611398,0.059725969086744886,1.6726105069606034,1.9197156679424987
small_worldness,coherence,alpha1,T2,24,1.773012731782406,0.26767941446217064,1.851006653179692,1.015059102667186,2.2318684504097175,0.05463983167327451,1.659981628159471,1.886043835405341
small_worldness,coherence,alpha2,Baseline,24,1.8698966002884496,0.39564700597775865,1.787690520324038,1.3386542930405907,2.6398974739718106,0.08076110690878288,1.7028295218557294,2.0369636787211696
small_worldness,coherence,alpha2,T0,24,1.8401224440980373,0.34879312121476846,1.8245887768812128,1.2881709750589947,2.6497464158336705,0.07119709773074209,1.6928400260375889,1.9874048621584857
small_worldness,coherence,alpha2,T1,24,1.835624370868657,0.2943602331385101,1.8163872182895533,1.2373430925581632,2.3471587936206175,0.06008603097967046,1.711326945602687,1.9599217961346271
small_worldness,coherence,alpha2,T2,24,1.8495236858745994,0.30436433836610194,1.7804433775869024,1.4572130628547215,2.639988761678432,0.06212811040806294,1.721001897458005,1.9780454742911937
small_worldness,coherence,beta1,Baseline,24,1.9185547890396117,0.3314990693756404,1.8360050489993207,1.4638172946594028,2.669886236222188,0.06766696418148337,1.778575008611633,2.0585345694675903
small_worldness,coherence,beta1,T0,24,1.973013953568753,0.4903995905691184,1.9143796615163111,1.1488539656830021,3.4396912485757425,0.10010239724701049,1.765936367682534,2.1800915394549722
small_worldness,coherence,beta1,T1,24,1.9614715310291073,0.45747623038100715,1.8589808100393652,1.2630453519965241,2.8077724148447536,0.09338194449044927,1.7682962608832102,2.154646801175004
small_worldness,coherence,beta1,T2,24,1.9646086541052068,0.427807837714382,1.9454173878621905,1.2979997245157793,2.8027996628106946,0.08732590919696911,1.783961247458134,2.14525606075228
small_worldness,coherence,beta2,Baseline,24,1.8352187217793483,0.35881105158388427,1.8185005513820687,1.4293056040570546,2.7974127624242717,0.07324199920433086,1.6837061027230034,1.9867313408356932
small_worldness,coherence,beta2,T0,24,1.9490927563902414,0.3646904232883138,1.969319029737639,1.4017573438287547,3.1026342964318627,0.07444212092799835,1.7950974963968025,2.1030880163836803
small_worldness,coherence,beta2,T1,24,1.9405484332372505,0.38900957488559573,1.8847670940652634,1.3307212636002606,2.9833266373810625,0.07940624696055928,1.776284096147475,2.104812770327026
small_worldness,coherence,beta2,T2,24,1.8854410072187286,0.29500522572884064,1.8326768157994193,1.378933699789327,2.5247296774510026,0.06021768954085261,1.7608712254681924,2.010010788969265
small_worldness,coherence,delta,Baseline,24,1.8721392540316,0.4195448219383627,1.7305642481860986,1.4311880798143917,3.1301195967438775,0.0856392281646512,1.6949810129383809,2.049297495124819
small_worldness,coherence,delta,T0,24,1.8670658919109968,0.38738424309067143,1.8709442537582899,1.2069908094931334,2.7122558145521696,0.07907447749720208,1.7034878722465,2.0306439115754937
small_worldness,coherence,delta,T1,24,1.6988832193466346,0.3092306744826299,1.7041178159021222,1.02188761578625,2.451581660952416,0.0631214471082605,1.568306557405468,1.8294598812878011
small_worldness,coherence,delta,T2,24,1.7738102362656534,0.3361939725536028,1.7813788354768036,1.2818218881342638,2.7243419449741912,0.06862530727963162,1.6318479720942978,1.915772500437009
small_worldness,coherence,theta,Baseline,24,1.924383658983791,0.3800430459419543,1.8753986402011658,1.352615806163017,2.7537618103798973,0.07757596190424111,1.7639055550050045,2.0848617629625776
small_worldness,coherence,theta,T0,24,1.9561510114508487,0.4231343983154099,1.9262926513682328,1.4231993988684748,3.2150639798331775,0.08637194737436069,1.777477025188164,2.1348249977135336
small_worldness,coherence,theta,T1,24,1.825310169831132,0.3960466051980702,1.744354444874577,1.1829025924742358,2.865965400040821,0.08084267475806434,1.6580743554462303,1.9925459842160338
small_worldness,coherence,theta,T2,24,1.831570696628158,0.30508355086254696,1.7825267626812267,1.398299321868233,2.6163293129955547,0.062274919044139905,1.7027452114092678,1.9603961818470481
small_worldness,wpli,alpha1,Baseline,24,0.9213035787336336,0.1368434433684688,0.8803641645834097,0.7230407054765695,1.3005210759776282,0.027933050908182922,0.8635196603901982,0.9790874970770689
small_worldness,wpli,alpha1,T0,24,0.8713167700353232,0.1489799813612418,0.8798288486048601,0.6384461928365235,1.224819334007829,0.03041041135203257,0.8084080411559671,0.9342254989146792
small_worldness,wpli,alpha1,T1,24,0.8900696751776961,0.11364370336408539,0.8927321527416321,0.6873466807479907,1.1381834201651884,0.02319742381018511,0.8420821478706406,0.9380572024847516
small_worldness,wpli,alpha1,T2,24,0.9245570004069245,0.15293355582515408,0.9195475622140545,0.6443864777350798,1.2695848161945087,0.03121743136008946,0.8599788234461412,0.9891351773677077
small_worldness,wpli,alpha2,Baseline,24,0.9312805880973852,0.16397302750972348,0.8923675203167074,0.759695416376618,1.4149739188945096,0.0334708540815143,0.8620408510744352,1.0005203251203352
small_worldness,wpli,alpha2,T0,24,0.9328741372316057,0.14243858581703753,0.8979185473991259,0.7039563119010676,1.3399240046592251,0.02907515457794791,0.8727275974398235,0.9930206770233879
small_worldness,wpli,alpha2,T1,24,0.9607244263985367,0.12998850454250968,0.9635938435407644,0.7069358944256613,1.2546626480684338,0.02653379237971684,0.9058350948589565,1.0156137579381168
small_worldness,wpli,alpha2,T2,24,0.9349882668079271,0.13737373268712635,0.9135876740555344,0.5400171717082043,1.2178705648960417,0.02804129576207952,0.8769804269236899,0.9929961066921643
small_worldness,wpli,beta1,Baseline,24,1.0455798298465078,0.19479068343599532,1.0142412782190187,0.6013712007518512,1.503531617824807,0.039761481755516304,0.9633269380114208,1.1278327216815947
small_worldness,wpli,beta1,T0,24,0.996998152640605,0.13053551664699142,1.000553014710715,0.656481970729441,1.2036782302077706,0.026645450757975694,0.9418778381470726,1.0521184671341375
small_worldness,wpli,beta1,T1,24,1.0320722944553247,0.15242687642842456,1.0185059273955348,0.6876790132926576,1.3387210438102146,0.031114005861325414,0.9677080694396709,1.0964365194709784
small_worldness,wpli,beta1,T2,24,0.9997078921180996,0.20948087608176721,0.9793111182043177,0.7045715105613712,1.6758470312023497,0.0427601047726269,0.9112518759578891,1.08816390827831
small_worldness,wpli,beta2,Baseline,24,1.0256894606694613,0.15681976766125968,1.005157882800416,0.7785906776555289,1.441165406968396,0.03201070102932473,0.9594702803702998,1.0919086409686227
small_worldness,wpli,beta2,T0,24,1.0375505944636132,0.26074252698853734,1.0472236382919213,0.6343102375020091,1.614283388230545,0.05322384544714902,0.9274486815236012,1.1476525074036252
small_worldness,wpli,beta2,T1,24,1.064796211913927,0.17977997469571305,1.0656033159979394,0.7656799200005242,1.55804954090366,0.036697433664580704,0.9888817864808439,1.14071063734701
small_worldness,wpli,beta2,T2,24,1.032347277164144,0.17693116148555085,1.067510108516228,0.6632862248804311,1.4331416446465386,0.036115922103130915,0.9576358000482007,1.1070587542800874
small_worldness,wpli,delta,Baseline,24,0.8440287478862519,0.1158583659436707,0.8541181491872647,0.6562437763195037,1.1100033902850366,0.02364948991622011,0.7951060505885347,0.8929514451839692
small_worldness,wpli,delta,T0,24,0.8120464291012652,0.1465992470805592,0.8409120368956318,0.4985278485026545,1.0560299003830662,0.029924446001963877,0.7501429961417287,0.8739498620608017
small_worldness,wpli,delta,T1,24,0.7969946960372473,0.119999338989282,0.7669175195020246,0.6002189705989346,1.076232998948952,0.02449476249958398,0.7463234191770758,0.8476659728974187
small_worldness,wpli,delta,T2,24,0.8700465080548213,0.1440834200111481,0.8640926483837404,0.6000846219722751,1.2947257501447544,0.029410904951868985,0.8092054156968262,0.9308876004128164
small_worldness,wpli,theta,Baseline,24,0.8881807866452133,0.1335810685497058,0.8828554128176526,0.5993425710803076,1.1097543080479335,0.02726712143687675,0.8317744483705978,0.9445871249198288
small_worldness,wpli,theta,T0,24,0.9111641802581719,0.13852915714175548,0.9247421659612666,0.5863337828118718,1.1360508673417038,0.028277145791260762,0.8526684474161513,0.9696599131001925
small_worldness,wpli,theta,T1,24,0.8345729748814333,0.1211099936644268,0.8468482433710651,0.4620429851416681,1.0589179312253387,0.024721473935795765,0.7834327096833733,0.8857132400794934
small_worldness,wpli,theta,T2,24,0.9000516904399567,0.17804080523072147,0.902533875510717,0.5207917220098073,1.381292219949294,0.03634242718412582,0.8248716518644147,0.9752317290154987
